Tweet,URL,Date
"@_philNelson @oliverjumpertz @heyOnuoha @TheJackForge @AnnaJMcDougall @kvncnls @DThompsonDev @_georgemoller @tanoaksam @denicmarko Whao!! 🔥

Only my handle is having gradient text color 😆 is there a specific reason behind this?",https://twitter.com/Prathkum/status/1417482434384384002,2021-07-20 13:52:02+00:00
@SavvasStephnds @PrasoonPratham It took me some time figuring that out. Glad that the result came out is beautiful. 😉,https://twitter.com/Prathkum/status/1417481854798684161,2021-07-20 13:49:44+00:00
@Sauain This thread is filled with insane amount of valubale info 🔥,https://twitter.com/Prathkum/status/1417481460043427844,2021-07-20 13:48:10+00:00
"CSS Tip 💡

You can create a text portrait using 2 lines of CSS https://t.co/IyJp0x7vAg",https://twitter.com/Prathkum/status/1417422896612352000,2021-07-20 09:55:27+00:00
"@PrasoonPratham Hey all! 

Check out my new CSS art. ☝️",https://twitter.com/Prathkum/status/1417333699507458052,2021-07-20 04:01:01+00:00
@oliverjumpertz @heyOnuoha @PrasoonPratham That's why Prasoon is beautiful 😍,https://twitter.com/Prathkum/status/1417184655711752202,2021-07-19 18:08:46+00:00
"@Sukriti_Macker @svpino You're delivering quality stuff 🚀

Keep it up, Sukriti!",https://twitter.com/Prathkum/status/1417176451292438529,2021-07-19 17:36:10+00:00
@HLSCodes @verified They're declaring result for others in 1-2 days and taking so long in my case 😂,https://twitter.com/Prathkum/status/1417137897489113088,2021-07-19 15:02:58+00:00
"It's been 3 weeks 🙂

Don't take too long to decline my request @verified https://t.co/1WBgnfFKEn",https://twitter.com/Prathkum/status/1417136613369413636,2021-07-19 14:57:52+00:00
One of the best things you can do is to start learning web development.,https://twitter.com/Prathkum/status/1417119834307915780,2021-07-19 13:51:11+00:00
@oliverjumpertz 30K for sure by the end of the month 😍🚀,https://twitter.com/Prathkum/status/1417119243615670272,2021-07-19 13:48:51+00:00
@csaba_kissi Haha! We reveal very soon 😉,https://twitter.com/Prathkum/status/1417118202006360067,2021-07-19 13:44:42+00:00
@mikolasan Not that big 😂,https://twitter.com/Prathkum/status/1417118052584333314,2021-07-19 13:44:07+00:00
@sailendrchettri Now you can expect more notification on your phone 😂,https://twitter.com/Prathkum/status/1417099595796996097,2021-07-19 12:30:46+00:00
@PDostiyar Haha! Was busy somewhere.,https://twitter.com/Prathkum/status/1417099436765827073,2021-07-19 12:30:08+00:00
@htmleverything Will announce very soon 😍,https://twitter.com/Prathkum/status/1417099201012404231,2021-07-19 12:29:12+00:00
"I'm back!

Was on a break. And I'm back with something big 😉

How you doin'?",https://twitter.com/Prathkum/status/1417098859302379521,2021-07-19 12:27:51+00:00
"One of the best things I did last year was to start using Twitter. Since then

- I got a lot of job opportunities
- Freelancing projects
- Launched my 2 eBooks, earned ~$5000 so far
- Helped me to improve my skills
- Made connections

Social media can change your life, trust me.",https://twitter.com/Prathkum/status/1416039707209723907,2021-07-16 14:19:09+00:00
"Start your Web Development journey with the right steps:

1. Learn HTML and CSS - Build projects
2. Learn JS - Build projects
3. Start looking for job or freelancing 🚀
4. Git and GitHub
5. Learn React / Angular / vue
6. KEEP EXPLORING 🔍",https://twitter.com/Prathkum/status/1415949797391929348,2021-07-16 08:21:53+00:00
"This is really a glorious news 😍

Ahmed is proving to be a big inspiration for me.",https://twitter.com/Prathkum/status/1415703730075234307,2021-07-15 16:04:06+00:00
"@Sauain A great guide of Haar cascade and OpenCV. You're putting quality content, Saurav! Keep it up 🚀",https://twitter.com/Prathkum/status/1415529751364526086,2021-07-15 04:32:46+00:00
@ravikmmr I think 80% of Git revolves around these commands. Nice to see these all on single thread.,https://twitter.com/Prathkum/status/1415373229137432576,2021-07-14 18:10:48+00:00
"@oliverjumpertz Congratulations, Oliver 🎉
Soon 30K then 40K then 50K 😍🚀",https://twitter.com/Prathkum/status/1415234545394151434,2021-07-14 08:59:44+00:00
@gm_vncs 3-4 hours per day. I used to spent only few minutes when I started here.,https://twitter.com/Prathkum/status/1415197131141353475,2021-07-14 06:31:03+00:00
"@DomVacchiano Nothing can be more engaging than the content related to your learning. This way, you would be able to answer on each and every replies you get. Hence it will definitely get more impression.",https://twitter.com/Prathkum/status/1415196667792412673,2021-07-14 06:29:13+00:00
@_georgemoller Haha! I'm 22 and feels like I'm late. A lot teenagers doing really great.,https://twitter.com/Prathkum/status/1415196186240184321,2021-07-14 06:27:18+00:00
@ExplorerDev Help others by sharing your expertise😁,https://twitter.com/Prathkum/status/1415195898179559428,2021-07-14 06:26:09+00:00
@oliverjumpertz Wow! Having a strong online presence is beneficial in all context.,https://twitter.com/Prathkum/status/1415195500546908160,2021-07-14 06:24:35+00:00
@seancdavis29 You deserve this standing ovation. https://t.co/lP7UeOxd7N,https://twitter.com/Prathkum/status/1415049287214325761,2021-07-13 20:43:35+00:00
Building an audience while learning can save you from job searching.,https://twitter.com/Prathkum/status/1415046879100903424,2021-07-13 20:34:00+00:00
@MychalMartinez https://t.co/5JIKNKoZXo,https://twitter.com/Prathkum/status/1415035234765008901,2021-07-13 19:47:44+00:00
"@loganras_dev @ManasDroid Happy to hear that, Logan! I'll try to push more such content.",https://twitter.com/Prathkum/status/1415028602870005761,2021-07-13 19:21:23+00:00
"@ManasDroid Glad you like that, Manas!",https://twitter.com/Prathkum/status/1415023960366796801,2021-07-13 19:02:56+00:00
"@oliverjumpertz @hrdk_codes Thank you, Oliver! It means a lot ❤️",https://twitter.com/Prathkum/status/1414971677100838914,2021-07-13 15:35:11+00:00
"@devatTheCave Thank you, Mahmood! 🔥",https://twitter.com/Prathkum/status/1414960194765869065,2021-07-13 14:49:33+00:00
@shawncrigger Yeah it is so confusing. I also need to check everytime I work with it 😬,https://twitter.com/Prathkum/status/1414936208120164359,2021-07-13 13:14:14+00:00
@Sauain Nice! I thought one can only learn CSS by playing games 😁,https://twitter.com/Prathkum/status/1414935444282691585,2021-07-13 13:11:12+00:00
"@rajkbnp Thanks, I'll try this out",https://twitter.com/Prathkum/status/1414924358942740483,2021-07-13 12:27:09+00:00
@MrAI_Rohan Some tool in which I can directly copy paste the link?,https://twitter.com/Prathkum/status/1414923801364631559,2021-07-13 12:24:56+00:00
@heyOnuoha Haha! Just the matter of practice and interest 😉,https://twitter.com/Prathkum/status/1414923648519970816,2021-07-13 12:24:20+00:00
"@I_amMaqbool @shekharetc Yup! I have 

https://t.co/M4ulcGqSQl",https://twitter.com/Prathkum/status/1414923498925957122,2021-07-13 12:23:44+00:00
"@rajkbnp Do I need to add the entries manually? 

There around 300 comments on the post😅",https://twitter.com/Prathkum/status/1414923206473912326,2021-07-13 12:22:35+00:00
@MrAI_Rohan I don't prefer this manual task. Looking for some automated tool,https://twitter.com/Prathkum/status/1414922941817442305,2021-07-13 12:21:31+00:00
@IamRanjithKatta @bxtgeek Thanks for the offer lol 😂,https://twitter.com/Prathkum/status/1414921824694005764,2021-07-13 12:17:05+00:00
"@hrdk_codes @oliverjumpertz Thank you, Hardik ❤️",https://twitter.com/Prathkum/status/1414921413241163777,2021-07-13 12:15:27+00:00
@occulthues @oliverjumpertz You got it 😂🔥,https://twitter.com/Prathkum/status/1414921317866819594,2021-07-13 12:15:04+00:00
@nkalra0123 https://t.co/8oXyCcQVwp,https://twitter.com/Prathkum/status/1414920608417075202,2021-07-13 12:12:15+00:00
"@codingyuri Glad you like it, Yuri!",https://twitter.com/Prathkum/status/1414920519791484932,2021-07-13 12:11:54+00:00
@shekharetc I deliver content on the right time 😉,https://twitter.com/Prathkum/status/1414920292720205825,2021-07-13 12:11:00+00:00
@venkat_bhardwaj Can you please link it here?,https://twitter.com/Prathkum/status/1414920098905673728,2021-07-13 12:10:14+00:00
"@oliverjumpertz These are some great resources 🔥

But you forgot to mention one super great resource 😉",https://twitter.com/Prathkum/status/1414919931091570688,2021-07-13 12:09:34+00:00
Does anyone know a way or a tool to choose a winner? I've never done this before 😬,https://twitter.com/Prathkum/status/1414919439913414660,2021-07-13 12:07:37+00:00
"As simple as that 😁

If you like this short and simple thread, drop and like and retweet, it means a lot to me ❤",https://twitter.com/Prathkum/status/1414899842917175302,2021-07-13 10:49:44+00:00
"In order to display the pseudo-elements below the parent element, you just need to remove the z-index from the parent itself. For example: https://t.co/mzvh5UJkYq",https://twitter.com/Prathkum/status/1414899840308289540,2021-07-13 10:49:44+00:00
"For example, this won't work 👇 https://t.co/rVPTphPzQc",https://twitter.com/Prathkum/status/1414899834583085060,2021-07-13 10:49:42+00:00
"🔹 z-index of pseudo-elements

By default pseudo-elements(::before and ::after) display on the top of the parent.

You can set the stacking order of ::before and ::after as usual but you can't display pseudo-elements below the parent...",https://twitter.com/Prathkum/status/1414899830606815232,2021-07-13 10:49:41+00:00
"🔹 z-index of nested elements

Let's say two elements A and B are siblings with element B written after element A in DOM, then the children of element A cannot be higher than element B no matter what z-index is being applied on children

See this in action ⏬ https://t.co/octmVad4Tm",https://twitter.com/Prathkum/status/1414899828056752128,2021-07-13 10:49:41+00:00
"Note that z-index only works on positioned elements.

You need to specify the position (relative, absolute, sticky, fixed) if you want to arrange an element using z-index https://t.co/31RLP9TSAs",https://twitter.com/Prathkum/status/1414899819156414465,2021-07-13 10:49:39+00:00
"z-index is a CSS property that controls the stacking order of elements along the z-axis. 

Image a hypothetical line starting from your eye to screen, that is z-axis",https://twitter.com/Prathkum/status/1414899814823694336,2021-07-13 10:49:38+00:00
"Have you found the ""z-index"" a confusing concept of CSS?

Don't worry, the next 6 tweets will solve all of your doubts.

🧵👇🏻 https://t.co/JZXfYd5epD",https://twitter.com/Prathkum/status/1414899812177088519,2021-07-13 10:49:37+00:00
@oliverjumpertz I love Node.css,https://twitter.com/Prathkum/status/1414892666924404737,2021-07-13 10:21:13+00:00
"Creating projects is the only way to improve your knowledge. Here are some ideas 👇

📌 HTML
- Simple portfolio

📌 CSS
- Portfolio with styling
- Tribute page
- Parallax Website

📌 JavaScript
- Clock
- Navigation bar
- TO-DO ap
- Quiz app
- Blog
- Animated menu
- Tic Tac Toe",https://twitter.com/Prathkum/status/1414826825218355200,2021-07-13 05:59:36+00:00
@Priya16896 Its an other way around for us 😁,https://twitter.com/Prathkum/status/1414643910379335681,2021-07-12 17:52:45+00:00
@htmleverything I want it 😍,https://twitter.com/Prathkum/status/1414622859150823434,2021-07-12 16:29:06+00:00
@MDvlpr @verified I'm still waiting for the result. Its been 8 days aready,https://twitter.com/Prathkum/status/1414595260454297600,2021-07-12 14:39:26+00:00
@mtamas5 No I'm serious,https://twitter.com/Prathkum/status/1414578397313785857,2021-07-12 13:32:26+00:00
@patel_pankaj_ Thank you! This is not the first time I'm trying backend.  I used to work on backend around a year ago,https://twitter.com/Prathkum/status/1414578327650639878,2021-07-12 13:32:09+00:00
@Sukriti_Macker Next time make it using CSS 🤪,https://twitter.com/Prathkum/status/1414574581751287813,2021-07-12 13:17:16+00:00
@PrasoonRajpoot I think everything becomes easy if we follow this paradigm 😅,https://twitter.com/Prathkum/status/1414560547102625797,2021-07-12 12:21:30+00:00
@RabbleDoo Working on node.js,https://twitter.com/Prathkum/status/1414559684409708546,2021-07-12 12:18:04+00:00
@JanaSunrise 😆,https://twitter.com/Prathkum/status/1414559582890782724,2021-07-12 12:17:40+00:00
"I'm trying backend after many days😖

Why CSS is so easy?",https://twitter.com/Prathkum/status/1414555978347864068,2021-07-12 12:03:21+00:00
@TheJackForge I always count it lol 😆,https://twitter.com/Prathkum/status/1414555018372337672,2021-07-12 11:59:32+00:00
"@oliverjumpertz These are some great infographics, Oliver! 😍🔥",https://twitter.com/Prathkum/status/1414554627773661189,2021-07-12 11:57:59+00:00
"@TheJackForge Currently 16 on one screen
9 on laptop
2 on another window
1 in live server lol 😆",https://twitter.com/Prathkum/status/1414554422433116160,2021-07-12 11:57:10+00:00
@theSuperKunal Great resource. Thank for adding it,https://twitter.com/Prathkum/status/1414489195456831489,2021-07-12 07:37:58+00:00
@occulthues These are some good website to practice or brush up your skills,https://twitter.com/Prathkum/status/1414479185272217601,2021-07-12 06:58:12+00:00
@PureyNyakundi @charith_nr Thank you😁❤️,https://twitter.com/Prathkum/status/1414478984276893707,2021-07-12 06:57:24+00:00
"6. JavaScript algorithms

- Algorithms and data structures implemented in JavaScript with explanations and links to further readings

🔗 https://t.co/lLQOyQFH8g https://t.co/fihOnPsP7E",https://twitter.com/Prathkum/status/1414472017919807489,2021-07-12 06:29:43+00:00
"5. Java5cript

Here you will find a huge list of learning resources in the form of

- Books
- Websites
- Courses
- Videos
- Interview
- Code challenges

🔗 https://t.co/2UXOxXuvNo https://t.co/YAoayf8R7K",https://twitter.com/Prathkum/status/1414472016581873665,2021-07-12 06:29:43+00:00
"4. JavaScript Info

- The Modern JavaScript Tutorial

🔗 https://t.co/VJaTfVOIa8 https://t.co/qkzpeIZnFR",https://twitter.com/Prathkum/status/1414472015520673792,2021-07-12 06:29:42+00:00
"3. JS visualizer

Visualize JavaScript code and build a strong hold on the concepts

🔗 https://t.co/zTPnjx6PSZ https://t.co/ew05prh9UJ",https://twitter.com/Prathkum/status/1414472013817733121,2021-07-12 06:29:42+00:00
"2. Learn JavaScript

- Interactive JavaScript tutorial.

🔗 https://t.co/5WbtISS11I https://t.co/te3rVlXscN",https://twitter.com/Prathkum/status/1414472012702130177,2021-07-12 06:29:42+00:00
"1. JavaScript Tutorial

- This JavaScript Tutorial helps you learn the JavaScript programming language from scratch quickly and effectively.

🔗 https://t.co/S9gZxHiYlh https://t.co/JzcVwdvOpd",https://twitter.com/Prathkum/status/1414472011523530753,2021-07-12 06:29:41+00:00
"6 beginner friendly websites to learn and improve your JavaScript knowledge

🧵👇🏻",https://twitter.com/Prathkum/status/1414472010739200000,2021-07-12 06:29:41+00:00
@csaba_kissi @verified Hoping for the positive result 🤞,https://twitter.com/Prathkum/status/1414305484773888001,2021-07-11 19:27:58+00:00
"The longer Twitter @verified is taking to reject me, the more my hopes are rising again 😁🤞",https://twitter.com/Prathkum/status/1414304773482848256,2021-07-11 19:25:09+00:00
"@razacodes @charith_nr Thank you, Raza!! 😍❤️",https://twitter.com/Prathkum/status/1414287740741455875,2021-07-11 18:17:28+00:00
@5aa_03 @begiwebdev Yeah! More than happy to help 🙌,https://twitter.com/Prathkum/status/1414259740696211465,2021-07-11 16:26:12+00:00
"@csaba_kissi Thank you so much, Csaba!! 😍

And congratulations for the 10K mark",https://twitter.com/Prathkum/status/1414252152642363400,2021-07-11 15:56:03+00:00
@csaba_kissi 30 more to go 😍,https://twitter.com/Prathkum/status/1414245794899587072,2021-07-11 15:30:47+00:00
"My good friend @csaba_kissi just few numbers away from 10K

Let's do it today 😉🚀",https://twitter.com/Prathkum/status/1414244609341808647,2021-07-11 15:26:04+00:00
"@MichaelMov And these two things are more difficult than making money. Once you gain credibility, the money will come automatically.",https://twitter.com/Prathkum/status/1414235775659511809,2021-07-11 14:50:58+00:00
@devatTheCave Thank you very much! 😍,https://twitter.com/Prathkum/status/1414235014955294723,2021-07-11 14:47:57+00:00
"How to monetize your content?

- Focus on values ​​not money, once people start trusting you, they will definitely pay for it

That's how I monetized my handmade notes.",https://twitter.com/Prathkum/status/1414234700659322886,2021-07-11 14:46:42+00:00
